CBSAFP,CSAFP,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,Year,CBSA Name,Parameter Name,CBSA Code,Arithmetic Mean,Units of Measure,State Name,Max AQI,90th Percentile AQI,Median AQI,Latitude,Longitude,Days with AQI
19500.0,,310M400US19500,19500.0,"Decatur, IL",M1,1503684098.0,13406667.0,2011,"Decatur, IL",Ozone,19500,45.427,Parts per billion,Illinois,161.0,67.0,48.0,39.866834,-88.925594,365.0
19500.0,,310M400US19500,19500.0,"Decatur, IL",M1,1503684098.0,13406667.0,2011,"Decatur, IL",Sulfur dioxide,19500,1.688766,Parts per billion,Illinois,161.0,67.0,48.0,39.866834,-88.925594,365.0
19660.0,422.0,310M400US19660,19660.0,"Deltona-Daytona Beach-Ormond Beach, FL",M1,4108726253.0,1079708499.0,2011,"Deltona-Daytona Beach-Ormond Beach, FL",Ozone,19660,40.83,Parts per billion,Florida,153.0,58.0,40.0,29.206667,-81.0525,365.0
19700.0,,310M400US19700,19700.0,"Deming, NM",M2,7679944776.0,433660.0,2011,"Deming, NM",Nitric oxides,19700,3.534782,Parts per billion,New Mexico,501.0,58.0,41.0,32.2558,-107.7227,365.0
19700.0,,310M400US19700,19700.0,"Deming, NM",M2,7679944776.0,433660.0,2011,"Deming, NM",Nitrogen dioxide (NO2),19700,9.307971,Parts per billion,New Mexico,501.0,58.0,41.0,32.2558,-107.7227,365.0
19700.0,,310M400US19700,19700.0,"Deming, NM",M2,7679944776.0,433660.0,2011,"Deming, NM",Ozone,19700,41.7355,Parts per billion,New Mexico,501.0,58.0,41.0,32.2558,-107.7227,365.0
19740.0,216.0,310M400US19740,19740.0,"Denver-Aurora-Lakewood, CO",M1,21613083991.0,149906867.0,2011,"Denver-Aurora-Lakewood, CO",Ammonium compounds,19740,0.495559,Micrograms/cubic meter (LC),Colorado,197.0,108.0,63.0,39.704005,-104.998113,365.0
19740.0,216.0,310M400US19740,19740.0,"Denver-Aurora-Lakewood, CO",M1,21613083991.0,149906867.0,2011,"Denver-Aurora-Lakewood, CO",Carbon monoxide,19740,341.55150000000003,Parts per billion,Colorado,197.0,108.0,63.0,39.7496735,-104.992869,365.0
19740.0,216.0,310M400US19740,19740.0,"Denver-Aurora-Lakewood, CO",M1,21613083991.0,149906867.0,2011,"Denver-Aurora-Lakewood, CO",Heavy Metals,19740,0.001711,Micrograms/cubic meter (LC),Colorado,197.0,108.0,63.0,39.704005,-104.998113,365.0
19740.0,216.0,310M400US19740,19740.0,"Denver-Aurora-Lakewood, CO",M1,21613083991.0,149906867.0,2011,"Denver-Aurora-Lakewood, CO",Nitric oxides,19740,19.180218500000002,Parts per billion,Colorado,197.0,108.0,63.0,39.7275945,-104.992869,365.0
19740.0,216.0,310M400US19740,19740.0,"Denver-Aurora-Lakewood, CO",M1,21613083991.0,149906867.0,2011,"Denver-Aurora-Lakewood, CO",Nitrogen dioxide (NO2),19740,31.602984499999998,Parts per billion,Colorado,197.0,108.0,63.0,39.7946515,-104.96873249999999,365.0
19740.0,216.0,310M400US19740,19740.0,"Denver-Aurora-Lakewood, CO",M1,21613083991.0,149906867.0,2011,"Denver-Aurora-Lakewood, CO",Ozone,19740,56.127,Parts per billion,Colorado,197.0,108.0,63.0,39.6735025,-105.0851655,365.0
19740.0,216.0,310M400US19740,19740.0,"Denver-Aurora-Lakewood, CO",M1,21613083991.0,149906867.0,2011,"Denver-Aurora-Lakewood, CO",Sulfur dioxide,19740,2.216339,Parts per billion,Colorado,197.0,108.0,63.0,39.751184,-104.987625,365.0
19740.0,216.0,310M400US19740,19740.0,"Denver-Aurora-Lakewood, CO",M1,21613083991.0,149906867.0,2011,"Denver-Aurora-Lakewood, CO",Various Particulates,19740,0.019327,Micrograms/cubic meter (LC),Colorado,197.0,108.0,63.0,39.704005,-104.998113,365.0
19780.0,218.0,310M400US19780,19780.0,"Des Moines-West Des Moines, IA",M1,7464337953.0,76990000.0,2011,"Des Moines-West Des Moines, IA",Carbon monoxide,19780,215.707,Parts per billion,Iowa,98.0,64.0,44.0,41.603159,-93.643118,365.0
19780.0,218.0,310M400US19780,19780.0,"Des Moines-West Des Moines, IA",M1,7464337953.0,76990000.0,2011,"Des Moines-West Des Moines, IA",Nitric oxides,19780,6.561546,Parts per billion,Iowa,98.0,64.0,44.0,41.603159,-93.643118,365.0
19780.0,218.0,310M400US19780,19780.0,"Des Moines-West Des Moines, IA",M1,7464337953.0,76990000.0,2011,"Des Moines-West Des Moines, IA",Nitrogen dioxide (NO2),19780,12.8237955,Parts per billion,Iowa,98.0,64.0,44.0,41.603159,-93.643118,365.0
19780.0,218.0,310M400US19780,19780.0,"Des Moines-West Des Moines, IA",M1,7464337953.0,76990000.0,2011,"Des Moines-West Des Moines, IA",Ozone,19780,41.144999999999996,Parts per billion,Iowa,98.0,64.0,44.0,41.444345999999996,-93.6135505,365.0
19780.0,218.0,310M400US19780,19780.0,"Des Moines-West Des Moines, IA",M1,7464337953.0,76990000.0,2011,"Des Moines-West Des Moines, IA",Sulfur dioxide,19780,0.141374,Parts per billion,Iowa,98.0,64.0,44.0,41.603159,-93.643118,365.0
19820.0,220.0,310M400US19820,19820.0,"Detroit-Warren-Dearborn, MI",M1,10074522792.0,895785418.0,2011,"Detroit-Warren-Dearborn, MI",Benzenes,19820,0.592557,Parts per billion Carbon,Michigan,159.0,86.0,49.0,42.306674,-83.148754,365.0
19820.0,220.0,310M400US19820,19820.0,"Detroit-Warren-Dearborn, MI",M1,10074522792.0,895785418.0,2011,"Detroit-Warren-Dearborn, MI",Carbon monoxide,19820,450.146,Parts per billion,Michigan,159.0,86.0,49.0,42.385998,-83.266189,365.0
19820.0,220.0,310M400US19820,19820.0,"Detroit-Warren-Dearborn, MI",M1,10074522792.0,895785418.0,2011,"Detroit-Warren-Dearborn, MI",Heavy Metals,19820,0.563115,Micrograms/cubic meter (25 C),Michigan,159.0,86.0,49.0,42.306674,-83.148754,365.0
19820.0,220.0,310M400US19820,19820.0,"Detroit-Warren-Dearborn, MI",M1,10074522792.0,895785418.0,2011,"Detroit-Warren-Dearborn, MI",Nitric oxides,19820,18.5871885,Parts per billion,Michigan,159.0,86.0,49.0,42.3864045,-83.2371945,365.0
19820.0,220.0,310M400US19820,19820.0,"Detroit-Warren-Dearborn, MI",M1,10074522792.0,895785418.0,2011,"Detroit-Warren-Dearborn, MI",Nitrogen dioxide (NO2),19820,23.298776,Parts per billion,Michigan,159.0,86.0,49.0,42.386811,-83.266189,365.0
19820.0,220.0,310M400US19820,19820.0,"Detroit-Warren-Dearborn, MI",M1,10074522792.0,895785418.0,2011,"Detroit-Warren-Dearborn, MI",Ozone,19820,46.352,Parts per billion,Michigan,159.0,86.0,49.0,42.4882015,-83.0030545,365.0
19820.0,220.0,310M400US19820,19820.0,"Detroit-Warren-Dearborn, MI",M1,10074522792.0,895785418.0,2011,"Detroit-Warren-Dearborn, MI",Sulfur dioxide,19820,3.2596895,Parts per billion,Michigan,159.0,86.0,49.0,42.265703,-83.157365,365.0
19820.0,220.0,310M400US19820,19820.0,"Detroit-Warren-Dearborn, MI",M1,10074522792.0,895785418.0,2011,"Detroit-Warren-Dearborn, MI",Various Particulates,19820,0.441818,Micrograms/cubic meter (LC),Michigan,159.0,86.0,49.0,42.306674,-83.148754,365.0
19860.0,,310M400US19860,19860.0,"Dickinson, ND",M2,3457084716.0,14024869.0,2011,"Dickinson, ND",Ammonium compounds,19860,0.8319775,Micrograms/cubic meter (LC),North Dakota,64.0,47.0,39.0,46.8943,-103.37853,323.0
19860.0,,310M400US19860,19860.0,"Dickinson, ND",M2,3457084716.0,14024869.0,2011,"Dickinson, ND",Nitric oxides,19860,0.001721,Micrograms/cubic meter (LC),North Dakota,64.0,47.0,39.0,46.8943,-103.37853,323.0
19860.0,,310M400US19860,19860.0,"Dickinson, ND",M2,3457084716.0,14024869.0,2011,"Dickinson, ND",Ozone,19860,42.763000000000005,Parts per billion,North Dakota,64.0,47.0,39.0,46.8943,-103.37853,323.0
19860.0,,310M400US19860,19860.0,"Dickinson, ND",M2,3457084716.0,14024869.0,2011,"Dickinson, ND",Sulfur dioxide,19860,0.148409,Parts per billion,North Dakota,64.0,47.0,39.0,46.8943,-103.37853,323.0
19860.0,,310M400US19860,19860.0,"Dickinson, ND",M2,3457084716.0,14024869.0,2011,"Dickinson, ND",Various Particulates,19860,0.545831,Micrograms/cubic meter (LC),North Dakota,64.0,47.0,39.0,46.8943,-103.37853,323.0
20020.0,222.0,310M400US20020,20020.0,"Dothan, AL",M1,4444678880.0,33248036.0,2011,"Dothan, AL",Ozone,20020,44.56,Parts per billion,Alabama,100.0,67.0,44.0,31.188933,-85.423094,283.0
20100.0,428.0,310M400US20100,20100.0,"Dover, DE",M1,1517232133.0,550433497.0,2011,"Dover, DE",Ozone,20100,46.93,Parts per billion,Delaware,172.0,64.0,40.0,38.986672,-75.5568,365.0
20180.0,524.0,310M400US20180,20180.0,"DuBois, PA",M2,2964714515.0,23932643.0,2011,"DuBois, PA",Ozone,20180,45.25,Parts per billion,Pennsylvania,143.0,61.0,39.0,41.1175,-78.526194,291.0
20260.0,,310M400US20260,20260.0,"Duluth, MN-WI",M1,21790534228.0,2074835635.0,2011,"Duluth, MN-WI",Ammonium compounds,20260,0.8840014999999999,Micrograms/cubic meter (LC),Minnesota,101.0,57.0,39.0,48.41252,-92.829225,365.0
20260.0,,310M400US20260,20260.0,"Duluth, MN-WI",M1,21790534228.0,2074835635.0,2011,"Duluth, MN-WI",Carbon monoxide,20260,209.8235,Parts per billion,Minnesota,101.0,57.0,39.0,46.78362,-92.10251,365.0
20260.0,,310M400US20260,20260.0,"Duluth, MN-WI",M1,21790534228.0,2074835635.0,2011,"Duluth, MN-WI",Heavy Metals,20260,0.0007695,Micrograms/cubic meter (25 C),Minnesota,101.0,57.0,39.0,46.72938,-92.15998,365.0
20260.0,,310M400US20260,20260.0,"Duluth, MN-WI",M1,21790534228.0,2074835635.0,2011,"Duluth, MN-WI",Nitric oxides,20260,0.004884,Micrograms/cubic meter (LC),Minnesota,101.0,57.0,39.0,48.41252,-92.829225,365.0
20260.0,,310M400US20260,20260.0,"Duluth, MN-WI",M1,21790534228.0,2074835635.0,2011,"Duluth, MN-WI",Ozone,20260,34.7795,Parts per billion,Minnesota,101.0,57.0,39.0,46.81826,-92.52377,365.0
20260.0,,310M400US20260,20260.0,"Duluth, MN-WI",M1,21790534228.0,2074835635.0,2011,"Duluth, MN-WI",Various Particulates,20260,0.206737,Micrograms/cubic meter (LC),Minnesota,101.0,57.0,39.0,48.41252,-92.829225,365.0
20420.0,,310M400US20420,20420.0,"Durango, CO",M2,4376522013.0,25375721.0,2011,"Durango, CO",Ammonium compounds,20420,0.4678565,Micrograms/cubic meter (LC),Colorado,150.0,84.0,48.0,37.30389,-107.484167,365.0
20420.0,,310M400US20420,20420.0,"Durango, CO",M2,4376522013.0,25375721.0,2011,"Durango, CO",Carbon monoxide,20420,225.13400000000001,Parts per billion,Colorado,150.0,84.0,48.0,37.13678,-107.62863,365.0
20420.0,,310M400US20420,20420.0,"Durango, CO",M2,4376522013.0,25375721.0,2011,"Durango, CO",Nitric oxides,20420,1.428648,Micrograms/cubic meter (LC),Colorado,150.0,84.0,48.0,37.13678,-107.62863,365.0
20420.0,,310M400US20420,20420.0,"Durango, CO",M2,4376522013.0,25375721.0,2011,"Durango, CO",Nitrogen dioxide (NO2),20420,6.082027999999999,Parts per billion,Colorado,150.0,84.0,48.0,37.13678,-107.62863,365.0
20420.0,,310M400US20420,20420.0,"Durango, CO",M2,4376522013.0,25375721.0,2011,"Durango, CO",Ozone,20420,56.409499999999994,Parts per billion,Colorado,150.0,84.0,48.0,37.13678,-107.62863,365.0
20420.0,,310M400US20420,20420.0,"Durango, CO",M2,4376522013.0,25375721.0,2011,"Durango, CO",Various Particulates,20420,0.961016,Micrograms/cubic meter (LC),Colorado,150.0,84.0,48.0,37.30389,-107.484167,365.0
20500.0,450.0,310M400US20500,20500.0,"Durham-Chapel Hill, NC",M1,4553294600.0,140282172.0,2011,"Durham-Chapel Hill, NC",Ozone,20500,48.668,Parts per billion,North Carolina,143.0,77.0,44.0,36.032955,-79.09197,365.0
20500.0,450.0,310M400US20500,20500.0,"Durham-Chapel Hill, NC",M1,4553294600.0,140282172.0,2011,"Durham-Chapel Hill, NC",Sulfur dioxide,20500,0.7907824999999999,Parts per billion,North Carolina,143.0,77.0,44.0,35.757222,-79.159722,365.0
20700.0,408.0,310M400US20700,20700.0,"East Stroudsburg, PA",M1,1575378412.0,22873938.0,2011,"East Stroudsburg, PA",Ozone,20700,39.086999999999996,Parts per billion,Pennsylvania,84.0,56.0,36.0,41.08306,-75.32328,359.0
20740.0,232.0,310M400US20740,20740.0,"Eau Claire, WI",M1,4263839755.0,104081840.0,2011,"Eau Claire, WI",Ozone,20740,39.544000000000004,Parts per billion,Wisconsin,100.0,53.0,38.0,44.76249,-91.41445,227.0
20820.0,,310M400US20820,20820.0,"Effingham, IL",M2,1239970330.0,3183217.0,2011,"Effingham, IL",Ozone,20820,45.024,Parts per billion,Illinois,108.0,64.0,43.0,39.067159,-88.548934,211.0
20940.0,,310M400US20940,20940.0,"El Centro, CA",M1,10817292933.0,790212281.0,2011,"El Centro, CA",Ammonium compounds,20940,0.616557,Micrograms/cubic meter (LC),California,164.0,93.0,49.0,32.67618,-115.48307,365.0
20940.0,,310M400US20940,20940.0,"El Centro, CA",M1,10817292933.0,790212281.0,2011,"El Centro, CA",Carbon monoxide,20940,607.3435000000001,Parts per billion,California,164.0,93.0,49.0,32.7342,-115.523065,365.0
20940.0,,310M400US20940,20940.0,"El Centro, CA",M1,10817292933.0,790212281.0,2011,"El Centro, CA",Heavy Metals,20940,0.005984,Micrograms/cubic meter (25 C),California,164.0,93.0,49.0,32.67618,-115.48307,365.0
20940.0,,310M400US20940,20940.0,"El Centro, CA",M1,10817292933.0,790212281.0,2011,"El Centro, CA",Nitric oxides,20940,13.310461,Parts per billion,California,164.0,93.0,49.0,32.7342,-115.523065,365.0
20940.0,,310M400US20940,20940.0,"El Centro, CA",M1,10817292933.0,790212281.0,2011,"El Centro, CA",Nitrogen dioxide (NO2),20940,18.6863415,Parts per billion,California,164.0,93.0,49.0,32.7342,-115.523065,365.0
20940.0,,310M400US20940,20940.0,"El Centro, CA",M1,10817292933.0,790212281.0,2011,"El Centro, CA",Ozone,20940,47.187,Parts per billion,California,164.0,93.0,49.0,32.91236,-115.55417,365.0
20940.0,,310M400US20940,20940.0,"El Centro, CA",M1,10817292933.0,790212281.0,2011,"El Centro, CA",Sulfur dioxide,20940,0.428699,Parts per billion,California,164.0,93.0,49.0,32.67618,-115.48307,365.0
20940.0,,310M400US20940,20940.0,"El Centro, CA",M1,10817292933.0,790212281.0,2011,"El Centro, CA",Various Particulates,20940,0.1315245,Micrograms/cubic meter (LC),California,164.0,93.0,49.0,32.67618,-115.48307,365.0
20980.0,,310M400US20980,20980.0,"El Dorado, AR",M2,2691555887.0,41400825.0,2011,"El Dorado, AR",Sulfur dioxide,20980,2.135769,Parts per billion,Arkansas,87.0,62.0,45.0,33.220563,-92.672263,116.0
21340.0,238.0,310M400US21340,21340.0,"El Paso, TX",M1,14461745064.0,7641038.0,2011,"El Paso, TX",Benzenes,21340,0.9485060000000001,Parts per billion Carbon,Texas,186.0,93.0,60.0,31.762080500000003,-106.4312865,365.0
21340.0,238.0,310M400US21340,21340.0,"El Paso, TX",M1,14461745064.0,7641038.0,2011,"El Paso, TX",Carbon monoxide,21340,306.995,Parts per billion,Texas,186.0,93.0,60.0,31.7621085,-106.440527,365.0
21340.0,238.0,310M400US21340,21340.0,"El Paso, TX",M1,14461745064.0,7641038.0,2011,"El Paso, TX",Nitric oxides,21340,19.124263999999997,Parts per billion,Texas,186.0,93.0,60.0,31.765685,-106.455227,365.0
21340.0,238.0,310M400US21340,21340.0,"El Paso, TX",M1,14461745064.0,7641038.0,2011,"El Paso, TX",Nitrogen dioxide (NO2),21340,24.129198000000002,Parts per billion,Texas,186.0,93.0,60.0,31.765685,-106.455227,365.0
21340.0,238.0,310M400US21340,21340.0,"El Paso, TX",M1,14461745064.0,7641038.0,2011,"El Paso, TX",Ozone,21340,43.781,Parts per billion,Texas,186.0,93.0,60.0,31.7669855,-106.4143165,365.0
21340.0,238.0,310M400US21340,21340.0,"El Paso, TX",M1,14461745064.0,7641038.0,2011,"El Paso, TX",Sulfur dioxide,21340,0.844169,Parts per billion,Texas,186.0,93.0,60.0,31.765685,-106.501045,365.0
21060.0,350.0,310M400US21060,21060.0,"Elizabethtown-Fort Knox, KY",M1,3083034259.0,72269349.0,2011,"Elizabethtown-Fort Knox, KY",Ozone,21060,46.469,Parts per billion,Kentucky,112.0,71.0,43.0,37.705612,-85.852629,339.0
21140.0,515.0,310M400US21140,21140.0,"Elkhart-Goshen, IN",M1,1199603932.0,12434164.0,2011,"Elkhart-Goshen, IN",Ozone,21140,43.388000000000005,Parts per billion,Indiana,147.0,74.0,50.0,41.716959,-85.824696,353.0
21220.0,,310M400US21220,21220.0,"Elko, NV",M2,55282984903.0,96860115.0,2011,"Elko, NV",Ammonium compounds,21220,0.3299645,Micrograms/cubic meter (LC),Nevada,85.0,40.0,19.0,41.892499,-115.427015,326.0
21220.0,,310M400US21220,21220.0,"Elko, NV",M2,55282984903.0,96860115.0,2011,"Elko, NV",Nitric oxides,21220,-0.000237,Micrograms/cubic meter (LC),Nevada,85.0,40.0,19.0,41.892499,-115.427015,326.0
21220.0,,310M400US21220,21220.0,"Elko, NV",M2,55282984903.0,96860115.0,2011,"Elko, NV",Various Particulates,21220,0.848042,Micrograms/cubic meter (LC),Nevada,85.0,40.0,19.0,41.892499,-115.427015,326.0
21260.0,,310M400US21260,21260.0,"Ellensburg, WA",M2,5949976986.0,92436008.0,2011,"Ellensburg, WA",Ammonium compounds,21260,0.4049865,Micrograms/cubic meter (LC),Washington,152.0,57.0,18.0,47.399815,-121.427096,354.0
21260.0,,310M400US21260,21260.0,"Ellensburg, WA",M2,5949976986.0,92436008.0,2011,"Ellensburg, WA",Nitric oxides,21260,0.003966,Micrograms/cubic meter (LC),Washington,152.0,57.0,18.0,47.399815,-121.427096,354.0
21260.0,,310M400US21260,21260.0,"Ellensburg, WA",M2,5949976986.0,92436008.0,2011,"Ellensburg, WA",Various Particulates,21260,0.101302,Micrograms/cubic meter (LC),Washington,152.0,57.0,18.0,47.399815,-121.427096,354.0
21300.0,236.0,310M400US21300,21300.0,"Elmira, NY",M1,1055036193.0,8876788.0,2011,"Elmira, NY",Ozone,21300,42.147,Parts per billion,New York,105.0,51.0,36.0,42.11096,-76.80221,347.0
21300.0,236.0,310M400US21300,21300.0,"Elmira, NY",M1,1055036193.0,8876788.0,2011,"Elmira, NY",Sulfur dioxide,21300,1.6638345,Parts per billion,New York,105.0,51.0,36.0,42.11096,-76.80221,347.0
21380.0,,310M400US21380,21380.0,"Emporia, KS",M2,2194985525.0,20534528.0,2011,"Emporia, KS",Ammonium compounds,21380,2.1033085,Micrograms/cubic meter (LC),Kansas,94.0,56.0,26.0,38.434141,-96.5605,117.0
21380.0,,310M400US21380,21380.0,"Emporia, KS",M2,2194985525.0,20534528.0,2011,"Emporia, KS",Nitric oxides,21380,0.004798,Micrograms/cubic meter (LC),Kansas,94.0,56.0,26.0,38.434141,-96.5605,117.0
21380.0,,310M400US21380,21380.0,"Emporia, KS",M2,2194985525.0,20534528.0,2011,"Emporia, KS",Various Particulates,21380,0.662809,Micrograms/cubic meter (LC),Kansas,94.0,56.0,26.0,38.434141,-96.5605,117.0
21500.0,240.0,310M400US21500,21500.0,"Erie, PA",M1,2069618350.0,1966181937.0,2011,"Erie, PA",Ammonium compounds,21500,0.802705,Micrograms/cubic meter (LC),Pennsylvania,136.0,69.0,44.0,42.14175,-80.038611,365.0
21500.0,240.0,310M400US21500,21500.0,"Erie, PA",M1,2069618350.0,1966181937.0,2011,"Erie, PA",Carbon monoxide,21500,116.34899999999999,Parts per billion,Pennsylvania,136.0,69.0,44.0,42.14175,-80.038611,365.0
21500.0,240.0,310M400US21500,21500.0,"Erie, PA",M1,2069618350.0,1966181937.0,2011,"Erie, PA",Nitric oxides,21500,4.7242690000000005,Parts per billion,Pennsylvania,136.0,69.0,44.0,42.14175,-80.038611,365.0
21500.0,240.0,310M400US21500,21500.0,"Erie, PA",M1,2069618350.0,1966181937.0,2011,"Erie, PA",Nitrogen dioxide (NO2),21500,12.224108000000001,Parts per billion,Pennsylvania,136.0,69.0,44.0,42.14175,-80.038611,365.0
21500.0,240.0,310M400US21500,21500.0,"Erie, PA",M1,2069618350.0,1966181937.0,2011,"Erie, PA",Ozone,21500,43.429,Parts per billion,Pennsylvania,136.0,69.0,44.0,42.14175,-80.038611,365.0
21500.0,240.0,310M400US21500,21500.0,"Erie, PA",M1,2069618350.0,1966181937.0,2011,"Erie, PA",Sulfur dioxide,21500,2.1939805,Parts per billion,Pennsylvania,136.0,69.0,44.0,42.14175,-80.038611,365.0
21500.0,240.0,310M400US21500,21500.0,"Erie, PA",M1,2069618350.0,1966181937.0,2011,"Erie, PA",Various Particulates,21500,0.539311,Micrograms/cubic meter (LC),Pennsylvania,136.0,69.0,44.0,42.14175,-80.038611,365.0
,,,,,,,,2011,"Espa¤ola, NM",Ammonium compounds,21580,0.440187,Micrograms/cubic meter (LC),New Mexico,84.0,25.0,9.0,36.013945,-106.845299,112.0
,,,,,,,,2011,"Espa¤ola, NM",Nitric oxides,21580,0.003324,Micrograms/cubic meter (LC),New Mexico,84.0,25.0,9.0,36.013945,-106.845299,112.0
,,,,,,,,2011,"Espa¤ola, NM",Various Particulates,21580,0.881173,Micrograms/cubic meter (LC),New Mexico,84.0,25.0,9.0,36.013945,-106.845299,112.0
21660.0,,310M400US21660,21660.0,"Eugene, OR",M1,11801553916.0,434809019.0,2011,"Eugene, OR",Ammonium compounds,21660,0.3200275,Micrograms/cubic meter (LC),Oregon,151.0,78.0,39.0,44.19982,-122.044547,365.0
21660.0,,310M400US21660,21660.0,"Eugene, OR",M1,11801553916.0,434809019.0,2011,"Eugene, OR",Heavy Metals,21660,0.23,Micrograms/cubic meter (25 C),Oregon,151.0,78.0,39.0,44.0729,-123.1615,365.0
21660.0,,310M400US21660,21660.0,"Eugene, OR",M1,11801553916.0,434809019.0,2011,"Eugene, OR",Nitric oxides,21660,-0.002657,Micrograms/cubic meter (LC),Oregon,151.0,78.0,39.0,44.19982,-122.044547,365.0
21660.0,,310M400US21660,21660.0,"Eugene, OR",M1,11801553916.0,434809019.0,2011,"Eugene, OR",Ozone,21660,35.986999999999995,Parts per billion,Oregon,151.0,78.0,39.0,43.930406,-123.0595185,365.0
21660.0,,310M400US21660,21660.0,"Eugene, OR",M1,11801553916.0,434809019.0,2011,"Eugene, OR",Various Particulates,21660,0.190421,Micrograms/cubic meter (LC),Oregon,151.0,78.0,39.0,44.19982,-122.044547,365.0
21700.0,,310M400US21700,21700.0,"Eureka-Arcata-Fortuna, CA",M2,9241527430.0,1253763757.0,2011,"Eureka-Arcata-Fortuna, CA",Carbon monoxide,21700,360.3085,Parts per billion,California,78.0,55.0,35.0,40.746030000000005,-124.19044,365.0
21700.0,,310M400US21700,21700.0,"Eureka-Arcata-Fortuna, CA",M2,9241527430.0,1253763757.0,2011,"Eureka-Arcata-Fortuna, CA",Nitrogen dioxide (NO2),21700,3.121361,Parts per billion,California,78.0,55.0,35.0,40.746030000000005,-124.19044,365.0
21700.0,,310M400US21700,21700.0,"Eureka-Arcata-Fortuna, CA",M2,9241527430.0,1253763757.0,2011,"Eureka-Arcata-Fortuna, CA",Ozone,21700,29.258000000000003,Parts per billion,California,78.0,55.0,35.0,40.746030000000005,-124.19044,365.0
21700.0,,310M400US21700,21700.0,"Eureka-Arcata-Fortuna, CA",M2,9241527430.0,1253763757.0,2011,"Eureka-Arcata-Fortuna, CA",Sulfur dioxide,21700,0.2819445,Parts per billion,California,78.0,55.0,35.0,40.746030000000005,-124.19044,365.0
21740.0,,310M400US21740,21740.0,"Evanston, WY",M2,5391631764.0,16625817.0,2011,"Evanston, WY",Nitric oxides,21740,1.3927315,Parts per billion,Wyoming,90.0,51.0,43.0,41.373097,-111.042376,365.0
21740.0,,310M400US21740,21740.0,"Evanston, WY",M2,5391631764.0,16625817.0,2011,"Evanston, WY",Nitrogen dioxide (NO2),21740,4.0061025,Parts per billion,Wyoming,90.0,51.0,43.0,41.373097,-111.042376,365.0
21740.0,,310M400US21740,21740.0,"Evanston, WY",M2,5391631764.0,16625817.0,2011,"Evanston, WY",Ozone,21740,48.172,Parts per billion,Wyoming,90.0,51.0,43.0,41.373097,-111.042376,365.0
21780.0,,310M400US21780,21780.0,"Evansville, IN-KY",M1,3792647786.0,125972863.0,2011,"Evansville, IN-KY",Carbon monoxide,21780,1173.1929999999998,Parts per billion,Indiana,159.0,84.0,51.0,37.97768,-87.596836,365.0
21780.0,,310M400US21780,21780.0,"Evansville, IN-KY",M1,3792647786.0,125972863.0,2011,"Evansville, IN-KY",Nitric oxides,21780,6.740801,Parts per billion,Indiana,159.0,84.0,51.0,38.013333,-87.577222,365.0
21780.0,,310M400US21780,21780.0,"Evansville, IN-KY",M1,3792647786.0,125972863.0,2011,"Evansville, IN-KY",Nitrogen dioxide (NO2),21780,12.3007245,Parts per billion,Indiana,159.0,84.0,51.0,38.013333,-87.577222,365.0
21780.0,,310M400US21780,21780.0,"Evansville, IN-KY",M1,3792647786.0,125972863.0,2011,"Evansville, IN-KY",Ozone,21780,48.135,Parts per billion,Indiana,159.0,84.0,51.0,38.013333,-87.46375,365.0
21780.0,,310M400US21780,21780.0,"Evansville, IN-KY",M1,3792647786.0,125972863.0,2011,"Evansville, IN-KY",Sulfur dioxide,21780,2.113151,Parts per billion,Indiana,159.0,84.0,51.0,37.902561,-87.577222,365.0
21980.0,,310M400US21980,21980.0,"Fallon, NV",M2,12770128155.0,242405502.0,2011,"Fallon, NV",Ozone,21980,36.942499999999995,Parts per billion,Nevada,77.0,45.0,33.0,39.472471,-118.783624,210.0
22020.0,244.0,310M400US22020,22020.0,"Fargo, ND-MN",M1,7278299544.0,26885278.0,2011,"Fargo, ND-MN",Ammonium compounds,22020,0.568151,Micrograms/cubic meter (LC),North Dakota,75.0,55.0,36.0,46.933754,-96.85535,350.0
22020.0,244.0,310M400US22020,22020.0,"Fargo, ND-MN",M1,7278299544.0,26885278.0,2011,"Fargo, ND-MN",Carbon monoxide,22020,165.0315,Parts per billion,North Dakota,75.0,55.0,36.0,46.933754,-96.85535,350.0
22020.0,244.0,310M400US22020,22020.0,"Fargo, ND-MN",M1,7278299544.0,26885278.0,2011,"Fargo, ND-MN",Heavy Metals,22020,0.001302,Micrograms/cubic meter (LC),North Dakota,75.0,55.0,36.0,46.933754,-96.85535,350.0
22020.0,244.0,310M400US22020,22020.0,"Fargo, ND-MN",M1,7278299544.0,26885278.0,2011,"Fargo, ND-MN",Nitric oxides,22020,5.870625,Parts per billion,North Dakota,75.0,55.0,36.0,46.933754,-96.85535,350.0
22020.0,244.0,310M400US22020,22020.0,"Fargo, ND-MN",M1,7278299544.0,26885278.0,2011,"Fargo, ND-MN",Nitrogen dioxide (NO2),22020,9.011512,Parts per billion,North Dakota,75.0,55.0,36.0,46.933754,-96.85535,350.0
22020.0,244.0,310M400US22020,22020.0,"Fargo, ND-MN",M1,7278299544.0,26885278.0,2011,"Fargo, ND-MN",Ozone,22020,33.586,Parts per billion,North Dakota,75.0,55.0,36.0,46.933754,-96.85535,350.0
